UDI,Type,Air temperature [K],Process temperature [K],Rotational speed [rpm],Torque [Nm],Tool wear [min],Machine failure,TWF,HDF,PWF,OSF,RNF,H,L,M,rotational_speed_normalised
5075,L,304.1,313.1,1666,34.6,33.0,0,0,0,0,0,0,0,1,0,0.3157622301602623
4514,L,302.4,310.3,1900,24.4,113.0,0,0,0,0,0,0,0,1,0,0.3157622301669853
5005,L,303.7,312.8,1364,46.3,44.0,0,0,0,0,0,0,0,1,0,0.3157622301428141
6357,M,300.1,310.0115802171291,1420,48.4,36.0,0,0,0,0,0,0,0,0,1,0.31576223014726207
1224,L,297.0,308.3,1492,48.1,137.0,0,0,0,0,0,0,0,1,0,0.3157622301520082
742,L,296.9,310.0115802171291,1513,38.8,189.0,0,0,0,0,0,0,0,1,0,0.3157622301532202
4503,L,302.4,310.2,1642,28.3,88.0,0,0,0,0,0,0,0,1,0,0.31576223015933386
2018,L,298.7,308.5,1483,42.5,46.0,0,0,0,0,0,0,0,1,0,0.3157622301514667
3215,H,300.4,309.3,1396,51.2,54.0,0,0,0,0,0,0,1,0,0,0.3157622301454466
7895,M,300.8,312.6,1588,35.6,114.0,0,0,0,0,0,0,0,0,1,0.3157622301570247
9690,L,299.0,310.1,1362,59.5,46.0,0,0,0,0,0,0,0,1,0,0.315762230142641
7117,L,300.1,310.5,1601,33.2,77.0,0,0,0,0,0,0,0,1,0,0.31576223015761046
2538,H,298.9,308.7,1353,48.1,79.0,0,0,0,0,0,0,1,0,0,0.31576223014184845
1408,L,298.9,310.0,1564,33.8,183.0,0,0,0,0,0,0,0,1,0,0.31576223015588933
439,L,297.4,308.4,1341,52.2,49.0,0,0,0,0,0,0,0,1,0,0.3157622301407571
3727,M,300.1,311.2,1505,36.7,78.0,0,0,0,0,0,0,0,0,1,0.3157622301527668
3358,H,301.6,310.7,1414,51.7,197.0,0,0,0,0,0,0,1,0,0,0.3157622301468202
299,H,297.9,310.0115802171291,2129,18.7,126.0,0,0,0,0,0,0,1,0,0,0.31576223017092725
9726,M,298.7,309.7,1629,27.9,136.0,0,0,0,0,0,0,0,0,1,0.3157622301588069
4323,M,301.7,310.1,1431,44.0,61.0,0,0,0,0,0,0,0,0,1,0.3157622301480523
3129,M,300.1,309.5,1462,42.8,50.0,0,0,0,0,0,0,0,0,1,0.31576223015014854
9571,L,299.7,310.9,1384,48.2,188.0,0,0,0,0,0,0,0,1,0,0.31576223014448906
95,L,300.1,308.9,1622,31.9,42.0,0,0,0,0,0,0,0,1,0,0.3157622301585158
7770,L,300.3,311.5,1552,38.9,23.0,0,0,0,0,0,0,0,1,0,0.315762230155294
5055,L,303.8,310.0115802171291,1619,35.7,182.0,0,0,0,0,0,0,0,1,0,0.31576223015838945
6447,M,300.7,310.3,1471,40.2,108.0,0,0,0,0,0,0,0,0,1,0.3157622301507231
3002,L,300.5,309.8,1445,43.9,164.0,0,0,0,0,0,0,0,1,0,0.31576223014902216
8991,L,297.2,307.9,1493,38.4,146.0,0,0,0,0,0,0,0,1,0,0.3157622301520675
5867,L,301.5,311.1,1459,45.1,97.0,0,0,0,0,0,0,0,1,0,0.3157622301499537
5382,L,302.8,312.4,1651,27.0,200.0,0,0,0,0,0,0,0,1,0,0.3157622301596886
6606,M,301.6,310.6,1691,30.1,40.0,0,0,0,0,0,0,0,0,1,0.315762230161172
7451,L,300.3,311.8,1451,41.0,55.0,0,0,0,0,0,0,0,1,0,0.315762230149426
1269,L,298.0,309.5,1496,45.8,46.0,0,0,0,0,0,0,0,1,0,0.3157622301522445
4353,L,301.9,309.7,1424,42.8,140.0,0,0,0,0,0,0,0,1,0,0.3157622301475524
4011,M,302.1,311.1,1605,37.6,171.0,0,0,0,0,0,0,0,0,1,0.3157622301577867
7411,L,299.9,311.0,1747,27.6,177.0,0,0,0,0,0,0,0,1,0,0.31576223016301846
6328,L,300.6,310.0,1425,49.5,174.0,0,0,0,0,0,0,0,1,0,0.31576223014762445
2708,M,299.6,309.0,1539,36.1,76.0,0,0,0,0,0,0,0,0,1,0.31576223015462695
1763,H,298.2,307.6,1460,48.6,204.0,0,0,0,0,0,0,1,0,0,0.31576223015001886
4139,L,301.7,310.2,1311,57.4,108.0,1,0,1,0,0,0,0,1,0,0.315762230137843
6443,L,300.7,310.2,1348,54.8,50.0,0,0,0,0,0,0,0,1,0,0.31576223014139865
8180,L,299.8,311.3,1560,35.4,178.0,0,0,0,0,0,0,0,1,0,0.315762230155693
4371,L,302.0,309.9,1308,57.6,197.0,1,0,1,0,1,0,0,1,0,0.3157622301375361
8549,L,298.5,309.4,1578,36.3,71.0,0,0,0,0,0,0,0,1,0,0.31576223015656035
3019,M,300.5,309.8,1566,35.9,204.0,0,0,0,0,0,0,0,0,1,0.31576223015598676
6788,H,301.1,310.6,1388,58.5,68.0,0,0,0,0,0,0,1,0,0,0.31576223014481203
5882,L,301.4,311.1,1952,22.7,131.0,0,0,0,0,0,0,0,1,0,0.3157622301680528
5752,H,300.1,311.8,1475,42.8,38.0,0,0,0,0,0,0,1,0,0,0.31576223015097377
5215,L,303.7,312.7,1572,37.2,192.0,0,0,0,0,0,0,0,1,0,0.31576223015627586
2084,H,299.4,309.3,1743,28.2,0.0,0,0,0,0,0,0,1,0,0,0.3157622301628947
3359,L,300.1,310.6,1522,36.6,202.0,0,0,0,0,0,0,0,1,0,0.31576223015371846
8956,M,297.4,308.0,1355,55.1,63.0,0,0,0,0,0,0,0,0,1,0.3157622301420265
3823,M,302.4,311.0,1464,44.2,106.0,0,0,0,0,0,0,0,0,1,0.31576223015027743
7705,M,300.6,311.6,1630,31.8,108.0,0,0,0,0,0,0,0,0,1,0.315762230158848
1814,L,298.1,307.7,1479,45.0,136.0,0,0,0,0,0,0,0,1,0,0.3157622301512216
3491,M,300.1,310.9,1763,28.4,103.0,0,0,0,0,0,0,0,0,1,0.31576223016350197
1158,L,297.0,307.8,1583,37.2,189.0,0,0,0,0,0,0,0,1,0,0.31576223015679405
1542,L,298.4,309.0,2304,15.1,89.0,0,0,0,0,0,0,0,1,0,0.31576223017293836
6646,M,301.5,310.4,1486,39.6,144.0,0,0,0,0,0,0,0,0,1,0.3157622301516487
7437,L,300.0,311.4,1487,41.2,22.0,0,0,0,0,0,0,0,1,0,0.31576223015170907
5758,L,301.9,311.3,1366,55.6,57.0,0,0,0,0,0,0,0,1,0,0.3157622301429862
9535,L,299.3,310.6,1443,45.7,97.0,0,0,0,0,0,0,0,1,0,0.31576223014888605
6692,M,300.1,311.0,1510,47.8,27.0,0,0,0,0,0,0,0,0,1,0.3157622301530513
6989,L,300.7,311.1,1478,46.8,165.0,0,0,0,0,0,0,0,1,0,0.3157622301511599
8626,L,300.1,310.0115802171291,1632,33.5,39.0,0,0,0,0,0,0,0,1,0,0.31576223015893
4641,L,303.1,311.2,1435,40.1,219.0,0,0,0,0,0,0,0,1,0,0.31576223014833343
1426,L,298.6,309.7,1356,54.0,6.0,0,0,0,0,0,0,0,1,0,0.3157622301421151
9229,M,298.1,309.1,1572,37.5,126.0,0,0,0,0,0,0,0,0,1,0.31576223015627586
4039,L,302.0,310.9,1546,34.4,7.0,0,0,0,0,0,0,0,1,0,0.315762230154989
8543,H,298.4,309.4,1512,35.3,51.0,0,0,0,0,0,0,1,0,0,0.31576223015316407
141,L,298.8,308.6,1511,36.1,157.0,0,0,0,0,0,0,0,1,0,0.3157622301531078
7140,L,300.6,310.1,1495,42.3,132.0,0,0,0,0,0,0,0,1,0,0.3157622301521857
9678,L,299.0,310.1,2033,19.3,15.0,0,0,0,0,0,0,0,1,0,0.31576223016949767
262,L,298.1,308.2,1654,32.1,25.0,0,0,0,0,0,0,0,1,0,0.3157622301598051
4955,L,303.7,312.6,1702,29.1,141.0,0,0,0,0,0,0,0,1,0,0.3157622301615548
5434,L,302.9,312.5,1550,45.5,72.0,0,0,0,0,0,0,0,1,0,0.31576223015519284
512,L,300.1,309.3,1479,39.4,22.0,0,0,0,0,0,0,0,1,0,0.3157622301512216
6070,L,300.9,310.9,1601,34.0,181.0,0,0,0,0,0,0,0,1,0,0.31576223015761046
9626,M,299.0,310.1,1487,47.5,123.0,0,0,0,0,0,0,0,0,1,0.31576223015170907
1282,H,298.3,309.5,1427,54.3,108.0,0,0,0,0,0,0,1,0,0,0.3157622301477679
4570,L,302.8,310.9,1636,35.0,38.0,0,0,0,0,0,0,0,1,0,0.3157622301590928
1199,H,296.9,307.9,1557,36.5,63.0,0,0,0,0,0,0,1,0,0,0.3157622301555444
330,H,297.7,310.0115802171291,1720,29.9,210.0,0,0,0,0,0,0,1,0,0,0.31576223016215943
9241,M,298.1,308.7,1362,49.6,158.0,0,0,0,0,0,0,0,0,1,0.315762230142641
6838,M,301.0,311.0,1423,38.6,199.0,0,0,0,0,0,0,0,0,1,0.31576223014748017
3969,M,300.1,311.4,1418,41.3,62.0,0,0,0,0,0,0,0,0,1,0.3157622301471157
9785,M,298.7,309.8,1435,48.8,71.0,0,0,0,0,0,0,0,0,1,0.31576223014833343
6133,L,301.1,311.1,1429,42.5,123.0,0,0,0,0,0,0,0,1,0,0.31576223014791055
4045,M,301.9,310.9,1419,47.7,20.0,1,0,0,0,0,0,0,0,1,0.31576223014718896
5602,L,302.9,312.2,1605,33.9,86.0,0,0,0,0,0,0,0,1,0,0.3157622301577867
5460,L,303.1,310.0115802171291,1453,49.1,140.0,0,0,0,0,0,0,0,1,0,0.31576223014955906
7246,L,300.0,310.1,1477,34.6,195.0,0,0,0,0,0,0,0,1,0,0.315762230151098
4178,L,302.5,310.9,1477,39.2,144.0,0,0,0,0,0,0,0,1,0,0.315762230151098
6394,L,300.2,310.0115802171291,1678,30.5,142.0,0,0,0,0,0,0,0,1,0,0.315762230160706
4634,L,303.0,311.2,1382,50.5,203.0,0,0,0,0,0,0,0,1,0,0.3157622301443261
9124,L,297.4,310.0115802171291,1462,42.8,68.0,0,0,0,0,0,0,0,1,0,0.31576223015014854
5319,L,303.5,312.6,1496,39.0,21.0,0,0,0,0,0,0,0,1,0,0.3157622301522445
9541,M,299.4,310.8,1628,40.2,111.0,0,0,0,0,0,0,0,0,1,0.31576223015876564
2809,L,299.9,309.3,1471,41.8,109.0,0,0,0,0,0,0,0,1,0,0.3157622301507231
5280,L,303.6,313.0,1522,35.8,133.0,0,0,0,0,0,0,0,1,0,0.31576223015371846
1775,M,298.5,308.0,1519,37.3,29.0,0,0,0,0,0,0,0,0,1,0.31576223015355376
2000,L,300.1,308.0,1540,37.8,7.0,0,0,0,0,0,0,0,1,0,0.3157622301546791
9915,L,298.5,308.8,1670,29.6,13.0,0,0,0,0,0,0,0,1,0,0.31576223016041166
2918,L,300.6,309.5,1516,39.0,142.0,0,0,0,0,0,0,0,1,0,0.31576223015338767
9819,M,300.1,310.0115802171291,1407,45.1,108.0,0,0,0,0,0,0,0,0,1,0.31576223014629473
3705,M,302.0,311.2,1400,49.5,20.0,0,0,0,0,0,0,0,0,1,0.3157622301457582
5430,L,302.8,312.4,1590,34.4,64.0,0,0,0,0,0,0,0,1,0,0.31576223015711613
7526,H,300.1,311.5,1383,49.1,33.0,0,0,0,0,0,0,1,0,0,0.3157622301444077
2036,M,298.9,308.6,1469,34.2,93.0,0,0,0,0,0,0,0,0,1,0.3157622301505966
376,L,300.1,308.2,1533,37.4,115.0,0,0,0,0,0,0,0,1,0,0.3157622301543111
6372,L,300.1,309.6,1546,36.7,77.0,0,0,0,0,0,0,0,1,0,0.315762230154989
8508,L,298.4,309.7,1518,39.8,165.0,0,0,0,0,0,0,0,1,0,0.3157622301534985
8184,L,300.1,311.1,1452,47.3,188.0,0,0,0,0,0,0,0,1,0,0.3157622301494926
6241,M,300.1,310.7,1394,42.8,168.0,0,0,0,0,0,0,0,0,1,0.31576223014528937
690,H,297.6,309.0,1354,55.6,108.0,0,0,0,0,0,0,1,0,0,0.3157622301419376
8379,M,298.8,309.9,1331,61.6,46.0,0,0,0,0,0,0,0,0,1,0.31576223013981597
815,M,296.8,307.5,1470,45.9,132.0,0,0,0,0,0,0,0,0,1,0.3157622301506599
5622,M,302.9,310.0115802171291,1292,54.4,136.0,0,0,0,0,0,0,0,0,1,0.31576223013584886
5634,L,302.7,310.0115802171291,1447,47.5,166.0,0,0,0,0,0,0,0,1,0,0.31576223014915755
9532,L,299.2,310.5,1458,44.1,91.0,0,0,0,0,0,0,0,1,0,0.3157622301498884
6940,M,300.7,311.3,1348,53.0,35.0,0,0,0,0,0,0,0,0,1,0.31576223014139865
169,L,298.4,308.3,1433,62.3,20.0,1,0,0,1,0,0,0,1,0,0.3157622301481933
894,M,300.1,306.2,1423,42.5,121.0,0,0,0,0,0,0,0,0,1,0.31576223014748017
5041,H,304.1,310.0115802171291,1586,34.6,139.0,0,0,0,0,0,0,1,0,0,0.31576223015693283
949,M,295.6,306.3,1426,45.5,53.0,0,0,0,0,0,0,0,0,1,0.3157622301476963
3432,L,301.6,310.7,1429,43.6,176.0,0,0,0,0,0,0,0,1,0,0.31576223014791055
4363,L,302.1,310.0115802171291,1447,46.6,169.0,0,0,0,0,0,0,0,1,0,0.31576223014915755
506,L,297.6,309.3,1610,35.0,108.0,0,0,0,0,0,0,0,1,0,0.3157622301580045
6878,M,300.8,311.2,1488,40.1,87.0,0,0,0,0,0,0,0,0,1,0.31576223015176924
5437,M,302.9,312.5,1679,30.9,79.0,0,0,0,0,0,0,0,0,1,0.31576223016074234
1920,L,298.2,308.0,1658,30.0,108.0,0,0,0,0,0,0,0,1,0,0.315762230159959
2391,L,299.2,308.5,1487,41.2,140.0,0,0,0,0,0,0,0,1,0,0.31576223015170907
2881,L,300.1,309.5,1541,37.2,48.0,0,0,0,0,0,0,0,1,0,0.3157622301547311
3064,L,300.0,309.1,1431,45.4,90.0,0,0,0,0,0,0,0,1,0,0.3157622301480523
6043,M,300.1,311.0,1580,36.6,109.0,0,0,0,0,0,0,0,0,1,0.3157622301566542
6157,L,301.1,311.1,1508,41.5,184.0,0,0,0,0,0,0,0,1,0,0.315762230152938
4540,L,302.5,310.3,1592,32.6,174.0,0,0,0,0,0,0,0,1,0,0.31576223015720706
9585,L,299.3,310.5,1529,41.3,17.0,0,0,0,0,0,0,0,1,0,0.31576223015409766
8675,M,297.4,308.6,1528,29.1,163.0,0,0,0,0,0,0,0,0,1,0.3157622301540439
6134,L,301.1,310.0115802171291,1470,40.9,125.0,0,0,0,0,0,0,0,1,0,0.3157622301506599
3571,H,301.8,310.6,1441,46.3,100.0,0,0,0,0,0,0,1,0,0,0.3157622301487491
1008,M,296.2,307.2,1633,31.1,0.0,0,0,0,0,0,0,0,0,1,0.31576223015897087
2660,H,299.8,309.3,1595,32.1,183.0,0,0,0,0,0,0,1,0,0,0.31576223015734256
8300,L,298.7,310.0,1637,31.8,42.0,0,0,0,0,0,0,0,1,0,0.31576223015913324
8335,M,298.8,309.7,1459,47.3,141.0,0,0,0,0,0,0,0,0,1,0.3157622301499537
6962,M,300.7,311.0,1378,41.2,93.0,0,0,0,0,0,0,0,0,1,0.3157622301439972
4284,M,301.8,309.9,1334,61.0,182.0,1,0,1,0,0,0,0,0,1,0.3157622301401014
7485,M,300.3,310.0115802171291,1312,53.4,151.0,0,0,0,0,0,0,0,0,1,0.3157622301379446
2469,M,298.9,308.6,1524,40.4,131.0,0,0,0,0,0,0,0,0,1,0.3157622301538276
5221,L,303.8,313.0,1633,32.9,207.0,0,0,0,0,0,0,0,1,0,0.31576223015897087
2727,M,299.8,310.0115802171291,1423,42.9,124.0,0,0,0,0,0,0,0,0,1,0.31576223014748017
6781,L,301.3,310.8,1560,38.5,52.0,0,0,0,0,0,0,0,1,0,0.315762230155693
5886,L,301.3,311.1,1647,28.2,140.0,0,0,0,0,0,0,0,1,0,0.3157622301595319
8678,M,297.3,308.5,1664,28.9,174.0,0,0,0,0,0,0,0,0,1,0.315762230160187
6855,L,301.0,311.2,1511,42.9,26.0,0,0,0,0,0,0,0,1,0,0.3157622301531078
8263,L,299.1,310.6,1921,23.9,158.0,0,0,0,0,0,0,0,1,0,0.31576223016743094
752,M,296.8,308.1,1843,24.2,212.0,0,0,0,0,0,0,0,0,1,0.3157622301656663
936,M,295.5,306.0,1641,36.6,21.0,0,0,0,0,0,0,0,0,1,0.31576223015929394
568,M,297.7,309.7,1680,30.2,168.0,0,0,0,0,0,0,0,0,1,0.31576223016077865
2359,M,299.2,308.4,1381,42.5,54.0,0,0,0,0,0,0,0,0,1,0.3157622301442442
9472,M,298.6,309.4,1774,27.5,154.0,0,0,0,0,0,0,0,0,1,0.31576223016382393
9611,L,299.0,310.0115802171291,1505,41.3,85.0,0,0,0,0,0,0,0,1,0,0.3157622301527668
8029,L,300.6,311.8,1501,44.8,226.0,0,0,0,0,0,0,0,1,0,0.31576223015253624
3101,L,299.8,309.1,1578,42.1,191.0,0,0,0,0,0,0,0,1,0,0.31576223015656035
8219,L,299.1,310.5,1485,37.8,46.0,0,0,0,0,0,0,0,1,0,0.3157622301515882
3161,M,300.4,309.7,1367,51.2,108.0,0,0,0,0,0,0,0,0,1,0.31576223014307186
4489,M,300.1,310.4,1509,37.6,45.0,0,0,0,0,0,0,0,0,1,0.3157622301529947
6430,M,300.2,309.8,1394,47.4,21.0,0,0,0,0,0,0,0,0,1,0.31576223014528937
1518,M,298.2,310.0115802171291,1408,38.8,20.0,0,0,0,0,0,0,0,0,1,0.31576223014637045
1748,L,298.4,307.9,2381,14.2,164.0,0,0,0,0,0,0,0,1,0,0.315762230173638
2189,L,299.7,309.3,1420,44.1,60.0,0,0,0,0,0,0,0,1,0,0.31576223014726207
881,M,295.8,306.3,1235,76.2,89.0,1,0,0,1,0,0,0,0,1,0.31576223012907
318,L,297.8,308.4,1685,28.4,179.0,0,0,0,0,0,0,0,1,0,0.3157622301609588
6821,L,300.8,310.6,1551,34.5,153.0,0,0,0,0,0,0,0,1,0,0.31576223015524346
1907,L,297.9,307.6,1430,52.4,178.0,0,0,0,0,0,0,0,1,0,0.31576223014798155
9324,L,298.6,309.4,1447,40.2,173.0,0,0,0,0,0,0,0,1,0,0.31576223014915755
5493,M,302.9,312.4,1334,50.9,5.0,0,0,0,0,0,0,0,0,1,0.3157622301401014
2495,L,299.1,308.8,1329,53.6,207.0,1,0,0,0,1,0,0,1,0,0.31576223013962423
9056,H,297.3,308.4,1864,23.1,90.0,0,0,0,0,0,0,1,0,0,0.31576223016617183
5475,M,302.7,312.1,1378,46.9,176.0,0,0,0,0,0,0,0,0,1,0.3157622301439972
8846,M,300.1,308.9,1348,59.1,201.0,0,0,0,0,0,0,0,0,1,0.31576223014139865
5152,L,304.3,313.6,1409,56.0,19.0,0,0,0,0,0,0,0,1,0,0.31576223014644594
4386,L,301.8,309.7,1442,45.3,233.0,1,1,0,0,0,0,0,1,0,0.31576223014881766
9543,L,299.6,310.9,1716,28.5,117.0,0,0,0,0,0,0,0,1,0,0.31576223016202737
8683,M,297.2,308.5,1353,46.5,185.0,0,0,0,0,0,0,0,0,1,0.31576223014184845
4275,L,302.4,310.6,1445,40.3,162.0,0,0,0,0,0,0,0,1,0,0.31576223014902216
7586,L,300.4,311.1,1397,50.8,189.0,0,0,0,0,0,0,0,1,0,0.31576223014552485
1632,L,298.0,308.0,1433,39.2,87.0,0,0,0,0,0,0,0,1,0,0.3157622301481933
3099,M,299.9,310.0115802171291,1389,51.2,185.0,0,0,0,0,0,0,0,0,1,0.3157622301448922
8214,M,299.2,310.5,1548,33.5,35.0,0,0,0,0,0,0,0,0,1,0.31576223015509125
8322,L,298.8,310.0115802171291,1442,50.0,104.0,0,0,0,0,0,0,0,1,0,0.31576223014881766
9922,M,298.5,308.7,1347,48.5,33.0,0,0,0,0,0,0,0,0,1,0.31576223014130783
6831,M,301.0,310.9,1359,53.4,180.0,0,0,0,0,0,0,0,0,1,0.31576223014237925
5008,L,303.8,312.9,1442,48.3,52.0,0,0,0,0,0,0,0,1,0,0.31576223014881766
9384,H,297.5,308.1,1548,38.2,117.0,0,0,0,0,0,0,1,0,0,0.31576223015509125
8311,L,298.7,309.9,1465,39.7,72.0,0,0,0,0,0,0,0,1,0,0.31576223015034166
8816,H,297.3,308.5,1435,55.0,104.0,0,0,0,0,0,0,1,0,0,0.31576223014833343
816,M,296.8,307.5,1516,36.7,135.0,0,0,0,0,0,0,0,0,1,0.31576223015338767
8628,L,297.4,308.3,1347,45.8,43.0,0,0,0,0,0,0,0,1,0,0.31576223014130783
3525,M,301.8,310.8,1365,48.2,199.0,0,0,0,0,0,0,0,0,1,0.31576223014290034
1492,M,298.1,308.9,1353,46.2,173.0,0,0,0,0,0,0,0,0,1,0.31576223014184845
7914,L,300.7,312.1,1395,41.9,157.0,0,0,0,0,0,0,0,1,0,0.3157622301453681
6120,L,300.9,311.1,1471,39.3,91.0,0,0,0,0,0,0,0,1,0,0.3157622301507231
2819,L,300.2,309.5,1729,28.4,131.0,0,0,0,0,0,0,0,1,0,0.315762230162452
5727,M,302.4,311.9,1398,50.1,188.0,0,0,0,0,0,0,0,0,1,0.31576223014560284
1063,L,296.8,307.9,1372,49.0,140.0,0,0,0,0,0,0,0,1,0,0.31576223014349625
3738,L,302.2,311.1,1351,48.6,110.0,0,0,0,0,0,0,0,1,0,0.3157622301416694
3930,M,302.7,311.6,1501,38.8,171.0,0,0,0,0,0,0,0,0,1,0.31576223015253624
6081,L,300.9,310.7,1468,36.2,208.0,0,0,0,0,0,0,0,1,0,0.3157622301505332
7332,L,299.8,310.0115802171291,1524,34.2,196.0,0,0,0,0,0,0,0,1,0,0.3157622301538276
1772,L,298.4,307.9,1446,45.3,23.0,0,0,0,0,0,0,0,1,0,0.31576223014909
102,L,298.8,308.8,1991,20.7,59.0,0,0,0,0,0,0,0,1,0,0.3157622301687791
9603,L,298.9,310.2,1705,32.5,63.0,0,0,0,0,0,0,0,1,0,0.3157622301616574
6981,L,300.8,311.3,1505,45.5,141.0,0,0,0,0,0,0,0,1,0,0.3157622301527668
5838,M,301.3,311.1,1834,25.4,22.0,0,0,0,0,0,0,0,0,1,0.31576223016544214
7813,L,300.0,311.5,1666,32.0,128.0,0,0,0,0,0,0,0,1,0,0.3157622301602623
596,M,297.6,309.6,1330,53.1,7.0,0,0,0,0,0,0,0,0,1,0.31576223013972027
1951,M,298.0,307.9,1479,47.6,76.0,0,0,0,0,0,0,0,0,1,0.3157622301512216
3120,L,300.1,309.4,1858,23.6,26.0,0,0,0,0,0,0,0,1,0,0.31576223016602983
6199,M,301.0,310.9,1554,32.7,59.0,0,0,0,0,0,0,0,0,1,0.3157622301553945
390,M,297.6,308.7,1408,54.8,147.0,0,0,0,0,0,0,0,0,1,0.31576223014637045
2518,L,298.8,308.5,1395,44.4,33.0,0,0,0,0,0,0,0,1,0,0.3157622301453681
9871,H,299.0,309.9,1884,25.6,100.0,0,0,0,0,0,0,1,0,0,0.31576223016663174
6622,M,301.7,310.7,1861,21.8,84.0,0,0,0,0,0,0,0,0,1,0.31576223016610105
9039,L,297.3,308.3,2358,14.9,49.0,0,0,0,0,0,0,0,1,0,0.315762230173439
1857,M,297.8,307.4,1752,26.1,52.0,0,0,0,0,0,0,0,0,1,0.3157622301631715
6082,L,300.9,310.7,1517,41.7,210.0,0,0,0,0,0,0,0,1,0,0.3157622301534432
142,L,300.1,308.5,1544,35.2,159.0,0,0,0,0,0,0,0,1,0,0.31576223015488625
4908,M,303.6,312.5,1607,33.7,14.0,0,0,0,0,0,0,0,0,1,0.31576223015787414
2134,H,299.3,309.0,1732,29.7,141.0,0,0,0,0,0,0,1,0,0,0.3157622301625481
2457,L,299.1,308.6,1555,36.6,104.0,0,0,0,0,0,0,0,1,0,0.31576223015544463
126,L,298.9,308.6,1560,32.2,118.0,0,0,0,0,0,0,0,1,0,0.315762230155693
7257,H,300.2,310.0115802171291,1408,42.5,0.0,0,0,0,0,0,0,1,0,0,0.31576223014637045
3900,M,302.1,311.0,1711,28.7,83.0,0,0,0,0,0,0,0,0,1,0.3157622301618604
4812,M,303.4,312.0,1748,28.4,200.0,0,0,0,0,0,0,0,0,1,0.3157622301630492
7717,M,300.5,311.5,1378,48.2,82.0,0,0,0,0,0,0,0,0,1,0.3157622301439972
7596,H,300.5,311.2,1397,45.2,2.0,0,0,0,0,0,0,1,0,0,0.31576223014552485
4517,L,300.1,310.3,1539,39.0,119.0,0,0,0,0,0,0,0,1,0,0.31576223015462695
6974,L,300.7,311.0,1462,41.9,126.0,0,0,0,0,0,0,0,1,0,0.31576223015014854
8672,L,297.5,308.8,1530,37.8,157.0,0,0,0,0,0,0,0,1,0,0.3157622301541512
6690,L,301.7,311.0,1546,43.0,108.0,0,0,0,0,0,0,0,1,0,0.315762230154989
162,L,298.3,308.1,1412,52.3,218.0,1,0,0,0,1,0,0,1,0,0.31576223014667115
4179,L,300.1,310.9,1624,34.4,146.0,0,0,0,0,0,0,0,1,0,0.3157622301585995
8868,L,297.9,308.9,1566,41.9,50.0,0,0,0,0,0,0,0,1,0,0.31576223015598676
8823,L,297.4,308.8,1462,49.7,132.0,0,0,0,0,0,0,0,1,0,0.31576223015014854
7408,H,299.8,310.9,1427,47.2,168.0,0,0,0,0,0,0,1,0,0,0.3157622301477679
3074,L,300.1,309.1,1478,46.9,116.0,0,0,0,0,0,0,0,1,0,0.3157622301511599
859,M,296.2,307.0,1516,37.6,25.0,0,0,0,0,0,0,0,0,1,0.31576223015338767
3337,L,301.6,310.8,1535,35.4,148.0,0,0,0,0,0,0,0,1,0,0.31576223015441696
1415,M,298.7,309.8,1570,42.1,200.0,0,0,0,0,0,0,0,0,1,0.31576223015618
1948,L,298.2,308.1,1462,49.9,69.0,0,0,0,0,0,0,0,1,0,0.31576223015014854
6298,M,300.1,310.5,1309,60.7,100.0,0,0,0,0,0,0,0,0,1,0.3157622301376387
595,H,300.1,309.6,1278,50.4,2.0,0,0,0,0,0,0,1,0,0,0.3157622301342995
1621,L,297.9,307.7,1492,43.7,59.0,0,0,0,0,0,0,0,1,0,0.3157622301520082
2930,M,300.8,309.7,1482,39.0,171.0,0,0,0,0,0,0,0,0,1,0.3157622301514057
1633,L,297.9,307.9,1426,43.6,89.0,0,0,0,0,0,0,0,1,0,0.3157622301476963
2119,H,299.3,308.9,1429,43.0,96.0,0,0,0,0,0,0,1,0,0,0.31576223014791055
7755,M,300.4,311.7,1478,39.9,185.0,0,0,0,0,0,0,0,0,1,0.3157622301511599
647,M,297.7,309.4,1461,43.7,142.0,0,0,0,0,0,0,0,0,1,0.31576223015008376
4698,M,303.5,311.6,1573,34.0,134.0,0,0,0,0,0,0,0,0,1,0.3157622301563236
1170,L,297.0,308.1,1355,43.7,217.0,0,0,0,0,0,0,0,1,0,0.3157622301420265
8911,L,297.1,308.4,1550,37.0,167.0,0,0,0,0,0,0,0,1,0,0.31576223015519284
6415,M,300.4,310.1,1457,35.1,193.0,0,0,0,0,0,0,0,0,1,0.3157622301498229
8417,M,298.8,310.1,1585,31.3,147.0,0,0,0,0,0,0,0,0,1,0.3157622301568867
4933,L,303.3,312.1,1418,44.7,83.0,0,0,0,0,0,0,0,1,0,0.3157622301471157
9196,L,297.9,309.0,1532,37.6,47.0,0,0,0,0,0,0,0,1,0,0.315762230154258
3035,H,300.6,309.7,1470,43.8,18.0,0,0,0,0,0,0,1,0,0,0.3157622301506599
8619,L,297.7,308.7,1829,24.9,17.0,0,0,0,0,0,0,0,1,0,0.3157622301653157
3997,M,302.3,311.3,1625,33.1,137.0,0,0,0,0,0,0,0,0,1,0.3157622301586412
1568,L,298.1,308.2,1521,39.3,151.0,0,0,0,0,0,0,0,1,0,0.3157622301536637
3955,M,302.3,311.4,1909,23.2,25.0,0,0,0,0,0,0,0,0,1,0.3157622301671788
3910,H,302.3,311.3,1744,30.3,116.0,0,0,0,0,0,0,1,0,0,0.31576223016292576
